algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_competitive_candidates,pivot_corners,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_runtime_s,pivot_total_angle_rad,pivot_valid_candidates,planner,point_count,raw_path_sha256,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,4.315773698288794,0.05079568372567523,0.010898927902650166,,0.3600081150725422,0.2146446641391273,0.2146446641391273,0,233,,,,,,,,,,4.39001342972244,pivot_g2,0.05,221,7b023a3c2bdfbaab37260478a3c5f2f1a995473a14980aea43b17006ee3b8ef5,3.7537042567757166,28,6,5,1,0.321750554396642,200,0.902725,221,1,0.00132952,0.321750554396642,30,ThetaStar,77,ea9dca7a3ff310994678f42ba1f3459213181f17bbe29fd9a831eda656e2f44c,1,crate_detour,True,3.1841937949456196,3.073824358719529,3.7542672542150473,2,0.00587834100042528
0.003,1.9220447589044192,0.038564600548580776,0.010845830722140149,,0.3622769635234817,0.17677669793081488,0.18825146149581692,0,144,3.18419,1,202,True,simple_default,simple,1.92204,221,True,2.0750454846133035,adaptive_hybrid,0.05,68,b3e56f04bee56b15a3d938fe87906d4e86a5b1f209ad265ca291e3299e67a8d3,3.7449393245965465,,,,0,0.0,,,,,,0,,ThetaStar,76,ea9dca7a3ff310994678f42ba1f3459213181f17bbe29fd9a831eda656e2f44c,1,crate_detour,True,1.9220447589044192,2.0750454846133035,3.7449393245965465,1,0.00536837999970885
0.0,23.87058952795239,2.220446049250313e-16,4.04438252565071e-17,,0.37643715229605246,0.07644806095482698,0.11464466264901119,0,127,,,,,,,,,,14.931846648030852,raw,0.05,64,a299e1e7dd5588157e5a2ac2fc4890eb31b101a5da017be804e3ae85f391b60d,3.530643425136016,,,,0,0.0,,,,,,0,,ThetaStar,72,a299e1e7dd5588157e5a2ac2fc4890eb31b101a5da017be804e3ae85f391b60d,1,vertical_rack_detour,True,23.87058952795239,14.931846648030852,3.530643425136016,1,0.0030214199996407842
0.0,2.69980353777387,0.044072077855329184,0.013308686049750855,,0.3810786937404516,0.11464466264901119,0.11464466264901119,0,120,,,,,,,,,,2.293623360186472,simple,0.05,64,f56472744b66b0292da2b5175b194e5cfb5d66c9a80b6328cdbb0424356192bb,3.4646457659623295,,,,0,0.0,,,,,,0,,ThetaStar,71,a299e1e7dd5588157e5a2ac2fc4890eb31b101a5da017be804e3ae85f391b60d,1,vertical_rack_detour,True,2.69980353777387,2.293623360186472,3.4646457659623295,1,0.0034688319992710603
0.0,6.554474460229572,0.012676580913731242,0.0031457652171464788,,0.3627175659510503,0.11464466264901119,0.11464466264901119,0,122,,,,,,,,,,4.241276717628401,savitzky_golay,0.05,64,58bf12dca4e20b30f753aca11b3d42945c770ebb005b103cc3136ddd52671357,3.5117239907177593,,,,0,0.0,,,,,,0,,ThetaStar,72,a299e1e7dd5588157e5a2ac2fc4890eb31b101a5da017be804e3ae85f391b60d,1,vertical_rack_detour,True,6.554474460229572,4.241276717628401,3.5117239907177593,1,0.0025140839989035157
0.0,5.392965780501481,0.03412586597790765,0.020411183982538664,,0.39813801069183585,0.11464466264901119,0.11464466264901119,0,120,,,,,,,,,,5.821461258258319,constrained,0.05,64,ec2bbcbd025b30b1da874046f8aaa7127abf3f08abaf74554d772465d618195f,3.5178381912862036,,,,0,0.0,,,,,,0,,ThetaStar,72,a299e1e7dd5588157e5a2ac2fc4890eb31b101a5da017be804e3ae85f391b60d,1,vertical_rack_detour,True,5.392965780501481,5.821461258258319,3.5178381912862036,1,0.004478150000068126
0.0,7.3229360578435285,0.04175107313182946,0.00892442326844224,,0.3578399920692143,0.11464466264901119,0.12275854577833645,0,189,,,,,,,,,,5.316022048697846,pivot_g2,0.05,175,861195b6cac245f924d1735c34d76120818ce49d9093e52da068e26e2beed5a8,3.493619127484157,23,6,5,1,0.4636476090008062,200,0.932663,175,1,0.00146669,0.4636476090008062,23,ThetaStar,71,a299e1e7dd5588157e5a2ac2fc4890eb31b101a5da017be804e3ae85f391b60d,1,vertical_rack_detour,True,5.103538886345719,5.316022048697846,3.49495664505899,2,0.006472463999671163
0.003,2.69980353777387,0.044072077855329184,0.013308686049750855,,0.3810786937404516,0.11464466264901119,0.11464466264901119,0,120,5.10354,1,253,True,simple_default,simple,2.6998,253,True,2.293623360186472,adaptive_hybrid,0.05,64,f56472744b66b0292da2b5175b194e5cfb5d66c9a80b6328cdbb0424356192bb,3.4646457659623295,,,,0,0.0,,,,,,0,,ThetaStar,71,a299e1e7dd5588157e5a2ac2fc4890eb31b101a5da017be804e3ae85f391b60d,1,vertical_rack_detour,True,2.69980353777387,2.293623360186472,3.4646457659623295,1,0.005094153999380069
0.0,9.530291928849314,2.220446049250313e-16,6.341108682771403e-17,,0.5067631613317073,0.1449222268733815,0.2146446641391273,0,243,,,,,,,,,,6.643693474215089,raw,0.05,120,65aaa283caed754a8bb3966a6b85ab75445919f82ba672dca47878e621bb4791,6.09131844125298,,,,0,0.0,,,,,,0,,ThetaStar,123,65aaa283caed754a8bb3966a6b85ab75445919f82ba672dca47878e621bb4791,1,horizontal_rack_detour,True,9.530291928849314,6.643693474215089,6.09131844125298,1,0.0027729099983844208
0.0,1.889525106270428,0.03230289833691292,0.008133944054384425,,0.4871734907247575,0.2146446641391273,0.2146446641391273,0,234,,,,,,,,,,1.7630170993106318,simple,0.05,120,6712a8c20b1fc0dcaa0c93b3a7411cf9cfd9d6cd47667a7adefd5dc621240780,6.056375742432696,,,,0,0.0,,,,,,0,,ThetaStar,123,65aaa283caed754a8bb3966a6b85ab75445919f82ba672dca47878e621bb4791,1,horizontal_rack_detour,True,1.889525106270428,1.7630170993106318,6.056375742432696,1,0.003815003001363948
0.0,2.960311540742575,0.006054739778988966,0.001418125707843634,,0.4793945387227183,0.2146446641391273,0.2413743645589977,0,212,,,,,,,,,,2.423044196634234,savitzky_golay,0.05,120,78d7377be3f69d8d7a1a38a2964f63e7328af99e84f62d733806fe8ddfae68f7,6.08550583428731,,,,0,0.0,,,,,,0,,ThetaStar,123,65aaa283caed754a8bb3966a6b85ab75445919f82ba672dca47878e621bb4791,1,horizontal_rack_detour,True,2.960311540742575,2.423044196634234,6.08550583428731,1,0.0038756899994041305
0.009000000000000001,2.5971722267750983,0.040916998086207794,0.014212948203775116,,0.4837159918650767,0.2146446641391273,0.23390290478282266,0,199,,,,,,,,,,2.9250842836670796,constrained,0.05,120,dcc9b04919babdd803e9ce90146d926e913d13b8f3c66033a13e02c5976c595c,6.096362962674666,,,,0,0.0,,,,,,0,,ThetaStar,123,65aaa283caed754a8bb3966a6b85ab75445919f82ba672dca47878e621bb4791,1,horizontal_rack_detour,True,2.5971722267750983,2.9250842836670796,6.096362962674666,1,0.010014038998633623
0.0,5.808037707967326,0.013270156057246562,0.004398212001890783,,0.409695560282759,0.2146446641391273,0.23390290478282266,0,225,,,,,,,,,,5.2642717471208895,pivot_g2,0.05,204,fd5cabc804879ce86059c6c089c92ba60ffc48decc60b0527df1fbc3833241fd,6.084266664481301,17,7,4,3,0.3217505543966422,200,1,204,3,0.00134355,0.954499389398825,18,ThetaStar,123,65aaa283caed754a8bb3966a6b85ab75445919f82ba672dca47878e621bb4791,1,horizontal_rack_detour,True,3.243435276464288,3.718362707526044,6.085956981171804,4,0.006061981001039385
0.003,5.808037707967326,0.013270156057246562,0.004398212001890783,,0.409695560282759,0.2146446641391273,0.23390290478282266,0,225,3.24344,3,177,True,safety_gain_within_energy_budget,pivot_g2,1.88953,202,True,5.2642717471208895,adaptive_hybrid,0.05,204,fd5cabc804879ce86059c6c089c92ba60ffc48decc60b0527df1fbc3833241fd,6.084266664481301,,,,3,0.3217505543966422,,,,,,0.954499389398825,,ThetaStar,123,65aaa283caed754a8bb3966a6b85ab75445919f82ba672dca47878e621bb4791,1,horizontal_rack_detour,True,3.243435276464288,3.718362707526044,6.085956981171804,4,0.006157952000648947
0.0,10.586468416278914,1.6653345369377348e-16,3.2300595708537726e-17,,0.3125696764130022,0.1449222268733815,0.2146446641391273,0,199,,,,,,,,,,9.250310114884396,raw,0.05,95,c822244724d7cdacecb1bb00cfdbec119fa871ae56f86dc726b5492033d970fe,4.804138924663965,,,,0,0.0,,,,,,0,,ThetaStar,98,c822244724d7cdacecb1bb00cfdbec119fa871ae56f86dc726b5492033d970fe,1,right_rack_detour,True,10.586468416278914,9.250310114884396,4.804138924663965,1,0.0027274099993519485
0.0,2.1132032467520028,0.03899918485629024,0.00959186287674576,,0.32998398886408375,0.2146446641391273,0.2146446641391273,0,174,,,,,,,,,,1.9794215068088645,simple,0.05,95,0d2b5fca29c24039dc9b4f191de317cc3db56168206dd855db0c6e668f99eff1,4.765797971185257,,,,0,0.0,,,,,,0,,ThetaStar,97,c822244724d7cdacecb1bb00cfdbec119fa871ae56f86dc726b5492033d970fe,1,right_rack_detour,True,2.1132032467520028,1.9794215068088645,4.765797971185257,1,0.003323895998619264
0.003,2.9273428443473986,0.009817754106654973,0.0018296988328444955,,0.33437328004887884,0.21959563989254183,0.23390290478282266,0,167,,,,,,,,,,2.7775261891175456,savitzky_golay,0.05,95,32bd40a56e6d870cfb8bdee770d54ecfb44245759b1a878cc3bb654b38651e7a,4.7975576164903755,,,,0,0.0,,,,,,0,,ThetaStar,97,c822244724d7cdacecb1bb00cfdbec119fa871ae56f86dc726b5492033d970fe,1,right_rack_detour,True,2.9273428443473986,2.7775261891175456,4.7975576164903755,1,0.003290446999017149
0.006,2.2721471387894843,0.042489118484206015,0.015333340947729101,,0.3362177243468454,0.2146446641391273,0.23390290478282266,0,157,,,,,,,,,,2.040825207474077,constrained,0.05,95,69c68e9c5babf0557cd239346f2965516723577272cc21ad1dad45d2b78caba0,4.812059078642961,,,,0,0.0,,,,,,0,,ThetaStar,98,c822244724d7cdacecb1bb00cfdbec119fa871ae56f86dc726b5492033d970fe,1,right_rack_detour,True,2.2721471387894843,2.040825207474077,4.812059078642961,1,0.0070568180017289706
0.003,3.34593653650444,0.0323758151092393,0.01334098745741387,,0.3108286493469702,0.21959563989254183,0.21959563989254183,0,169,,,,,,,,,,3.7492307169352492,pivot_g2,0.05,163,dadc1114b39f060a88be00967f7045267b19258bf242dc4f3405bdea568bff16,4.794701842470732,19,4,4,0,0.0,200,1,163,0,0.00145975,0,21,ThetaStar,97,c822244724d7cdacecb1bb00cfdbec119fa871ae56f86dc726b5492033d970fe,1,right_rack_detour,True,3.34593653650444,3.7492307169352492,4.794701842470732,1,0.00576864900176588
0.003,3.34593653650444,0.0323758151092393,0.01334098745741387,,0.3108286493469702,0.21959563989254183,0.21959563989254183,0,169,3.34594,0,177,True,safety_gain_within_energy_budget,pivot_g2,2.1132,202,True,3.7492307169352492,adaptive_hybrid,0.05,163,dadc1114b39f060a88be00967f7045267b19258bf242dc4f3405bdea568bff16,4.794701842470732,,,,0,0.0,,,,,,0,,ThetaStar,97,c822244724d7cdacecb1bb00cfdbec119fa871ae56f86dc726b5492033d970fe,1,right_rack_detour,True,3.34593653650444,3.7492307169352492,4.794701842470732,1,0.006760317000953364
0.006,27.255751021200826,4.440892098500626e-16,7.145304777218859e-17,,0.48540778056671346,0.06464466190395313,0.2146446641391273,0,524,,,,,,,,,,11.656228105628351,raw,0.05,260,e5d1348111c868021774536b83d52d389c6f2015862241d82f8105e9bcd04f2f,13.646315280980623,,,,0,0.0,,,,,,0,,ThetaStar,275,e5d1348111c868021774536b83d52d389c6f2015862241d82f8105e9bcd04f2f,1,long_southwest_to_northeast,True,27.255751021200826,11.656228105628351,13.646315280980623,1,0.011062378000133322
0.0,4.351472288051532,0.03730312840053469,0.008552606176866215,,0.4671293341528261,0.06464466190395313,0.2146446641391273,0,524,,,,,,,,,,2.0721477609566445,simple,0.05,260,41ee15fdc31d858fdeaca09c0db9c962e0487c165393bd4322f6d3975abbf746,13.552568035118897,,,,0,0.0,,,,,,0,,ThetaStar,273,e5d1348111c868021774536b83d52d389c6f2015862241d82f8105e9bcd04f2f,1,long_southwest_to_northeast,True,4.351472288051532,2.0721477609566445,13.552568035118897,1,0.007374865001111175
0.003,8.858459519611403,0.01773894803918704,0.0020268166195472155,,0.46921481510209134,0.06464466190395313,0.2146446641391273,0,485,,,,,,,,,,5.263759217985202,savitzky_golay,0.05,260,adf5436f642f2422bed7834d4e01e049f831fc6d93afe643058e87e126afcaad,13.624985612881288,,,,0,0.0,,,,,,0,,ThetaStar,274,e5d1348111c868021774536b83d52d389c6f2015862241d82f8105e9bcd04f2f,1,long_southwest_to_northeast,True,8.858459519611403,5.263759217985202,13.624985612881288,1,0.006169782000142732
0.015000000000000001,6.170812059826186,0.04107251326888098,0.012201362142580406,,0.4602375138314119,0.06464466190395313,0.2146446641391273,0,429,,,,,,,,,,3.5527299133952157,constrained,0.05,260,5afa3f0fead0cb9c99b1e0a88ced5b4a140dde4c6d103053793d0abfe0209216,13.641180917189766,,,,0,0.0,,,,,,0,,ThetaStar,274,e5d1348111c868021774536b83d52d389c6f2015862241d82f8105e9bcd04f2f,1,long_southwest_to_northeast,True,6.170812059826186,3.5527299133952157,13.641180917189766,1,0.031049114999404992
0.009000000000000001,12.888409080387714,0.0254092016213417,0.004037783580979994,,0.43856404752197164,0.06464466190395313,0.2146446641391273,0,589,,,,,,,,,,10.819119507340732,pivot_g2,0.05,560,1ca6225e4020fc97965b22fb1457e2ecf18ac55a1feef5e1369d00d84009d77c,13.620622011926027,93,15,14,1,0.7853981633974485,200,0.988827,560,1,0.00712075,0.7853981633974485,99,ThetaStar,274,e5d1348111c868021774536b83d52d389c6f2015862241d82f8105e9bcd04f2f,1,long_southwest_to_northeast,True,5.878589854787002,3.790883346060526,13.623996443069236,2,0.019839863000015612
0.009000000000000001,4.351472288051532,0.03730312840053469,0.008552606176866215,,0.4671293341528261,0.06464466190395313,0.2146446641391273,0,524,5.87859,1,253,True,simple_default,simple,4.35147,253,True,2.0721477609566445,adaptive_hybrid,0.05,260,41ee15fdc31d858fdeaca09c0db9c962e0487c165393bd4322f6d3975abbf746,13.552568035118897,,,,0,0.0,,,,,,0,,ThetaStar,273,e5d1348111c868021774536b83d52d389c6f2015862241d82f8105e9bcd04f2f,1,long_southwest_to_northeast,True,4.351472288051532,2.0721477609566445,13.552568035118897,1,0.014380565999090322
0.006,33.01114873967508,4.440892098500626e-16,5.7027263400752e-17,,0.4289210746417967,0.1449222268733815,0.2146446641391273,0,543,,,,,,,,,,13.211045397234837,raw,0.05,258,ecf6c215ffd5387415333a1249556c5ec2028fcfde097b35ad3d6396705de614,13.629830812199327,,,,0,0.0,,,,,,0,,ThetaStar,274,ecf6c215ffd5387415333a1249556c5ec2028fcfde097b35ad3d6396705de614,1,long_northeast_to_southwest,True,33.01114873967508,13.211045397234837,13.629830812199327,1,0.009871254998870427
0.0,3.8255200040257176,0.03662966765806803,0.008191785306346682,,0.41235843271526074,0.11464466264901119,0.21959563989254183,0,485,,,,,,,,,,1.9954091065572945,simple,0.05,258,80817b43265785dd6dc8c3299a6b0608cd09e719b221f51a6de94249e2f0325a,13.539315871539818,,,,0,0.0,,,,,,0,,ThetaStar,272,ecf6c215ffd5387415333a1249556c5ec2028fcfde097b35ad3d6396705de614,1,long_northeast_to_southwest,True,3.8255200040257176,1.9954091065572945,13.539315871539818,1,0.007000215000516619
0.0,8.172497920385224,0.01486201384118413,0.0021115007044198875,,0.41439417609153556,0.11464466264901119,0.2474873771031409,0,464,,,,,,,,,,4.038571942491414,savitzky_golay,0.05,258,a69a3d6cdcc9cede2ae4a5599f67020df8635944ac969629b8763574f9359f45,13.603901153216928,,,,0,0.0,,,,,,0,,ThetaStar,274,ecf6c215ffd5387415333a1249556c5ec2028fcfde097b35ad3d6396705de614,1,long_northeast_to_southwest,True,8.172497920385224,4.038571942491414,13.603901153216928,1,0.006236715000341064
0.012,5.558422613407034,0.03665445636096669,0.012760634162077851,,0.41050697149408744,0.11464466264901119,0.23390290478282266,0,428,,,,,,,,,,3.9649655774216934,constrained,0.05,258,d6003ed1058bb32bb2da6bc966426e435a2b2ad717f665a268d25da390f078ae,13.617605081817768,,,,0,0.0,,,,,,0,,ThetaStar,274,ecf6c215ffd5387415333a1249556c5ec2028fcfde097b35ad3d6396705de614,1,long_northeast_to_southwest,True,5.558422613407034,3.9649655774216934,13.617605081817768,1,0.017195144999277545
0.006,21.996328133495417,0.018410304167280973,0.004878134979883435,,0.4750098607485345,0.06464466190395313,0.23390290478282266,0,550,,,,,,,,,,13.211045397234995,pivot_g2,0.05,523,a87a4c6ca0cce1d9ae6fab0bd3f1d63b51bed7774def2f178a07cc768fa03f36,13.613784774633949,71,19,15,4,0.785398163397448,200,0.977348,523,4,0.00598367,2.075106734322446,80,ThetaStar,274,ecf6c215ffd5387415333a1249556c5ec2028fcfde097b35ad3d6396705de614,1,long_northeast_to_southwest,True,6.240774166001223,3.747693709544775,13.619714996742678,5,0.018993617999512935
0.006,3.8255200040257176,0.03662966765806803,0.008191785306346682,,0.41235843271526074,0.11464466264901119,0.21959563989254183,0,485,6.24077,4,253,True,simple_default,simple,3.82552,253,True,1.9954091065572945,adaptive_hybrid,0.05,258,80817b43265785dd6dc8c3299a6b0608cd09e719b221f51a6de94249e2f0325a,13.539315871539818,,,,0,0.0,,,,,,0,,ThetaStar,272,ecf6c215ffd5387415333a1249556c5ec2028fcfde097b35ad3d6396705de614,1,long_northeast_to_southwest,True,3.8255200040257176,1.9954091065572945,13.539315871539818,1,0.012233899000420934
0.003,5.1002111312387,4.440892098500626e-16,9.677360986340288e-17,,0.8002824218807613,0.12275854577833645,0.2146446641391273,0,432,,,,,,,,,,3.4349646960949354,raw,0.05,214,b44b951f1f0f1074e0aaa7cc3f66a29c15d57fed8b98fe1f14aefdc8d6bd7c20,12.085153966863464,,,,0,0.0,,,,,,0,,ThetaStar,243,b44b951f1f0f1074e0aaa7cc3f66a29c15d57fed8b98fe1f14aefdc8d6bd7c20,1,crossing_northwest_to_southeast,True,5.1002111312387,3.4349646960949354,12.085153966863464,1,0.006159441998534021
0.0,0.45547820703997566,0.015010734665652496,0.003636870670919907,,0.7546935874829813,0.2146446641391273,0.2146446641391273,0,432,,,,,,,,,,0.6708777790248245,simple,0.05,214,7b500bc3656cab94463541f697ef05e8806ac2eecd1d189a895c932543fe9090,12.070657687966037,,,,0,0.0,,,,,,0,,ThetaStar,243,b44b951f1f0f1074e0aaa7cc3f66a29c15d57fed8b98fe1f14aefdc8d6bd7c20,1,crossing_northwest_to_southeast,True,0.45547820703997566,0.6708777790248245,12.070657687966037,1,0.005302622999806772
0.0,1.3845109680217234,0.005211393706604708,0.0011629650496660733,,0.7781970313845649,0.2146446641391273,0.2146446641391273,0,381,,,,,,,,,,1.0931732620949273,savitzky_golay,0.05,214,35c72090d3d1cecea67d0e22d9ffd4972f12d76182a32f17a6c81b1937d15e6a,12.079880240350828,,,,0,0.0,,,,,,0,,ThetaStar,243,b44b951f1f0f1074e0aaa7cc3f66a29c15d57fed8b98fe1f14aefdc8d6bd7c20,1,crossing_northwest_to_southeast,True,1.3845109680217234,1.0931732620949273,12.079880240350828,1,0.005437707999590202
0.009000000000000001,0.6557588211011167,0.019133616608167796,0.005718666923033917,,0.7806434549705338,0.2146446641391273,0.23390290478282266,0,371,,,,,,,,,,0.8302609007902736,constrained,0.05,214,72c67787a32f4388790890c83bcf458d5caae0df99139e6c0a7384781b83734a,12.083892327539157,,,,0,0.0,,,,,,0,,ThetaStar,243,b44b951f1f0f1074e0aaa7cc3f66a29c15d57fed8b98fe1f14aefdc8d6bd7c20,1,crossing_northwest_to_southeast,True,0.6557588211011167,0.8302609007902736,12.083892327539157,1,0.013002078998397337
0.003,2.3350043197552774,0.055574420693983106,0.01758903268343575,,0.7372827877609105,0.2146446641391273,0.2146446641391273,0,471,,,,,,,,,,1.7397460246078074,pivot_g2,0.05,465,c26c94b236c6b09b5c31eb3418de1483ba4f0d7122f4772015108c5d4a8b7100,12.07785145439069,81,13,13,0,0.0,200,0.976923,465,0,0.00485188,0,93,ThetaStar,243,b44b951f1f0f1074e0aaa7cc3f66a29c15d57fed8b98fe1f14aefdc8d6bd7c20,1,crossing_northwest_to_southeast,True,2.3350043197552774,1.7397460246078074,12.07785145439069,1,0.014667127999928198
0.006,0.45547820703997566,0.015010734665652496,0.003636870670919907,,0.7546935874829813,0.2146446641391273,0.2146446641391273,0,432,2.335,0,202,True,simple_default,simple,0.455478,202,True,0.6708777790248245,adaptive_hybrid,0.05,214,7b500bc3656cab94463541f697ef05e8806ac2eecd1d189a895c932543fe9090,12.070657687966037,,,,0,0.0,,,,,,0,,ThetaStar,243,b44b951f1f0f1074e0aaa7cc3f66a29c15d57fed8b98fe1f14aefdc8d6bd7c20,1,crossing_northwest_to_southeast,True,0.45547820703997566,0.6708777790248245,12.070657687966037,1,0.014182860999426339
