algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,2.2284348670517425e-13,6.7243886014978216e-09,5.700390583637994e-10,,0.714108961247787,0.6447181959844944,0.7146446715897079,0,290,,,,,,,,,,,,,1.2809257654566832e-06,savitzky_golay,0.05,290,03db3973afa47bbc07a72a16fa7eff76094d57797268a9f1b3e5c41967deffa9,7.2999999478459365,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,2,straight_lower_aisle,True,2.2284348670517425e-13,1.2809257654566832e-06,7.2999999478459365,1,0.006417185002646875
0.0,1.7763614716181782e-12,0.0,0.0,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,constrained,0.05,290,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,7.299999947845938,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,2,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.007241258997964906
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2_fixed,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",290,0.075,1.47991e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,0,{},0.000210306,fixed,0.05,,0,0,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,2,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.005317858998751035
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",290,0.075,1.47991e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,0,{},0.000116161,adaptive,0.05,,0,0,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,2,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.0042570639998302795
0.003,5.397380654863941e-14,9.344196971738938e-09,8.933066392227504e-10,,0.714108961247787,0.6447181959844944,0.7146446715897079,0,290,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,5.39738e-14,0,True,6.392212981154437e-07,adaptive_hybrid_fixed,0.05,290,91ee51f8939ae83354405ee1b2d9ffdd35d275ad207b441045bbde3cbde626f0,7.2999999478459365,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,2,straight_lower_aisle,True,5.397380654863941e-14,6.392212981154437e-07,7.2999999478459365,1,0.008269920999737224
0.003,5.397380654863941e-14,9.344196971738938e-09,8.933066392227504e-10,,0.714108961247787,0.6447181959844944,0.7146446715897079,0,290,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,5.39738e-14,0,True,6.392212981154437e-07,adaptive_hybrid,0.05,290,91ee51f8939ae83354405ee1b2d9ffdd35d275ad207b441045bbde3cbde626f0,7.2999999478459365,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,2,straight_lower_aisle,True,5.397380654863941e-14,6.392212981154437e-07,7.2999999478459365,1,0.007612236000568373
0.0,1.7763614716181782e-12,0.0,0.0,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,raw,0.05,290,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,7.299999947845938,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.004996014999051113
0.0,5.397380654863941e-14,9.344196971738938e-09,8.933066392227504e-10,,0.714108961247787,0.6447181959844944,0.7146446715897079,0,290,,,,,,,,,,,,,6.392212981154437e-07,simple,0.05,290,91ee51f8939ae83354405ee1b2d9ffdd35d275ad207b441045bbde3cbde626f0,7.2999999478459365,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,5.397380654863941e-14,6.392212981154437e-07,7.2999999478459365,1,0.006912802000442753
0.0,2.2284348670517425e-13,6.7243886014978216e-09,5.700390583637994e-10,,0.714108961247787,0.6447181959844944,0.7146446715897079,0,290,,,,,,,,,,,,,1.2809257654566832e-06,savitzky_golay,0.05,290,03db3973afa47bbc07a72a16fa7eff76094d57797268a9f1b3e5c41967deffa9,7.2999999478459365,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,2.2284348670517425e-13,1.2809257654566832e-06,7.2999999478459365,1,0.006400918999133864
0.0,1.7763614716181782e-12,0.0,0.0,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,constrained,0.05,290,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,7.299999947845938,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.0071438720005971845
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2_fixed,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",290,0.075,1.47991e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,0,{},0.000203924,fixed,0.05,,0,0,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.00472873100079596
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",290,0.075,1.47991e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,0,{},0.00021785,adaptive,0.05,,0,0,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.005453671001305338
0.003,5.397380654863941e-14,9.344196971738938e-09,8.933066392227504e-10,,0.714108961247787,0.6447181959844944,0.7146446715897079,0,290,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,5.39738e-14,0,True,6.392212981154437e-07,adaptive_hybrid_fixed,0.05,290,91ee51f8939ae83354405ee1b2d9ffdd35d275ad207b441045bbde3cbde626f0,7.2999999478459365,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,5.397380654863941e-14,6.392212981154437e-07,7.2999999478459365,1,0.025894962000165833
0.003,5.397380654863941e-14,9.344196971738938e-09,8.933066392227504e-10,,0.714108961247787,0.6447181959844944,0.7146446715897079,0,290,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,5.39738e-14,0,True,6.392212981154437e-07,adaptive_hybrid,0.05,290,91ee51f8939ae83354405ee1b2d9ffdd35d275ad207b441045bbde3cbde626f0,7.2999999478459365,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,147,be14d93aff78ca16b2f92bbb5d5e98f259e4565841c31705a5b127bd8f5ca41b,0,3,straight_lower_aisle,True,5.397380654863941e-14,6.392212981154437e-07,7.2999999478459365,1,0.008840152000630042
0.0,55.30436558605931,2.220446049250313e-16,1.0235750533041807e-16,,0.36099663157834566,0.17677669793081488,0.18825146149581692,0,155,,,,,,,,,,,,,15.758002879574248,raw,0.05,152,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,3.9125796056766653,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,80,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,55.30436558605931,15.758002879574248,3.9125796056766653,1,0.003825216001132503
0.0,5.638469929755376,0.016824120834783764,0.004329850504141845,,0.37021176764939007,0.23390290478282266,0.23390290478282266,0,165,,,,,,,,,,,,,4.46299232857377,simple,0.05,152,fadc27f1a0a6a8553588699d460921eecdd5de7883e05524b5d1e64c1d638502,3.87278355292086,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,79,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,5.638469929755376,4.46299232857377,3.87278355292086,1,0.004749927997181658
0.0,19.710660265142913,0.004900284992012581,0.0012914491030555956,,0.36055111033882703,0.2146446641391273,0.23390290478282266,0,189,,,,,,,,,,,,,7.607384616685455,savitzky_golay,0.05,152,28b0393e3957e5f9a96fd645bb73bc8784e90dee2ef70f084518120b5b911b75,3.895913455981549,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,79,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,19.710660265142913,7.607384616685455,3.895913455981549,1,0.004361745002825046
0.009000000000000001,16.51133707672683,0.011659568644112401,0.002846986378004498,,0.37578685622852276,0.21959563989254183,0.23390290478282266,0,193,,,,,,,,,,,,,6.214634584468336,constrained,0.05,152,162879e28452c039a018873032a5af3ffe5ca83abb9483d7fb056360776285f4,3.899816962553354,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,80,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,16.51133707672683,6.214634584468336,3.899816962553354,1,0.015308911999454722
0.003,2.7652082049068842,0.04853086173002576,0.01646965535324643,,0.3410269977007045,0.23390290478282266,0.2474873771031409,0,182,,,,,,,,,,,,,2.3213023216757662,pivot_g2_fixed,0.05,173,625855887bc3a33885a47bfca22083cff17f61d028e505f2bc5e72a4d7445f14,3.852846721853388,0,15,"[[-5, -1.8], [-4.37016, -0.910014], [-3.95544, -0.777396], [-3.18121, -0.806205], [-2.83951, -0.928904], [-2, -1.8]]",152,0.075,0.0508606,0.15,0,6,0,5,"[{'index': 0, 'x': -4.37016, 'y': -0.910014, 'turn_angle': -0.645416, 'incoming_length': 1.09031, 'outgoing_length': 0.435405, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.167199, 'selected_score': 0.926027}, {'index': 1, 'x': -3.95544, 'y': -0.777396, 'turn_angle': -0.346699, 'incoming_length': 0.435405, 'outgoing_length': 0.774763, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.175107, 'selected_score': 0.85}, {'index': 2, 'x': -3.18121, 'y': -0.806205, 'turn_angle': -0.307546, 'incoming_length': 0.774763, 'outgoing_length': 0.363068, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.154997, 'selected_score': 0.85}, {'index': 3, 'x': -2.83951, 'y': -0.928904, 'turn_angle': -0.459123, 'incoming_length': 0.363068, 'outgoing_length': 1.20979, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.140208, 'selected_score': 0.85}]",4,0,36,none,4,0,0.0,200,0.869007,173,0,0,"{'angular acceleration iteration did not converge': 1, 'transition would overlap an adjacent corner window': 13}",0.00285717,fixed,0.05,,0,22,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,79,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,2.7652082049068842,2.3213023216757662,3.852846721853388,1,0.008711973998288158
